Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2021-04-30,73488.6640625,74029.68490222392,73488.6640625,73849.34462231596,18673197
2021-05-03,73669.0,74300.19094247246,73037.80905752754,73037.80905752754,15710336
2021-05-04,74480.546875,74480.546875,73759.18564618644,73849.35579978813,12532550
2021-05-06,74210.0234375,74210.0234375,73669.00261049514,73669.00261049514,17047511
2021-05-07,73849.359375,74029.69969093407,73488.67874313187,73759.18921703297,14154882
2021-05-10,75021.5546875,75292.06510103666,73759.17275766227,74210.02344689003,19385027
2021-05-11,73218.140625,74480.5223599138,73127.97050107758,74390.35223599138,28996680
2021-05-12,72136.109375,73218.151015625,71955.7691015625,72857.47046875,35812268
2021-05-13,70783.546875,71775.41823248408,70693.37675159235,71144.22736863057,31490096
2021-05-14,72226.265625,72406.60586376405,71144.22419241573,71234.39431179775,16450920
2021-05-17,71775.421875,72947.63353878769,71414.74136306533,72857.46341080402,17740855
2021-05-18,71775.421875,72136.10238693468,71324.57123508166,71775.421875,17494407
2021-05-20,71685.25,71865.59025157233,71324.56949685534,71595.07987421384,16541828
2021-05-21,72226.265625,73488.64729634831,71955.75526685393,72226.265625,20961714
2021-05-24,71865.6328125,72496.82406681305,71685.29245412484,72226.31352925031,13398666
2021-05-25,72045.9453125,72496.79603410512,71955.77516817897,72136.11545682102,13628942
2021-05-26,71955.7734375,72586.96443256579,71865.60329534774,72496.79429041353,11984359
2021-05-27,71775.421875,72136.10238693468,71324.57123508166,72136.10238693468,23198510
2021-05-28,72226.265625,72496.77598314607,71595.07478932584,71955.75526685393,12360199
2021-05-31,72586.9609375,72677.13107531055,71775.42969720496,72406.62066187889,13321324
2021-06-01,72677.1484375,73308.33955296216,72226.29764074132,72586.97827814826,14058401
2021-06-02,72857.46875,73398.4895575495,72406.61807704208,72496.78821163367,16414644
2021-06-03,74660.875,74841.21527777778,73127.98263888889,73308.32291666666,29546007
2021-06-04,74119.8515625,74570.70224110402,73488.66061245438,74570.70224110402,18112259
2021-06-07,73849.359375,74660.8907967033,73578.8489010989,74570.72063873627,16496197
2021-06-08,73849.359375,74480.55048076923,73759.18921703297,74210.04000686813,12781226
2021-06-09,73127.984375,73939.51564426634,73127.984375,73488.66493911837,14908823
2021-06-10,73037.8203125,73398.5009066358,72947.65016396606,73308.33075810186,17586995
2021-06-11,73037.8203125,73669.01135223766,72767.30986689815,73218.1606095679,14087962
2021-06-14,72586.9609375,72947.64148874223,72586.9609375,72857.47135093168,10550078
2021-06-15,72947.6328125,73218.14319375773,72677.12243124227,72947.6328125,10075685
2021-06-16,73759.15625,73849.32636766504,73127.96542634474,73488.64589700488,14999855
2021-06-17,72947.6328125,73308.31332084363,72767.29255832818,73127.97306667181,14007385
2021-06-18,72586.9609375,73127.98176436336,72586.9609375,73127.98176436336,14916721
2021-06-21,72045.9453125,72136.11545682102,71775.43487953692,71865.60502385795,16063340
2021-06-22,72136.109375,72406.61978515625,72045.93923828125,72316.4496484375,11773365
2021-06-23,72226.265625,72677.11622191011,72045.92538623596,72586.94610252809,13856548
2021-06-24,73218.140625,73398.48087284483,72226.26926185345,72496.7796336207,18771080
2021-06-25,73578.84375,73849.35420496324,73218.16314338235,73488.67359834559,13481405
2021-06-28,73849.359375,73939.52953296703,73578.8489010989,73669.01905906593,11578529
2021-06-29,73361.1796875,74357.44262152778,73180.04097222222,74176.30390625,15744317
2021-06-30,73089.4765625,73723.46210889095,73089.4765625,73451.75401758055,13288643
2021-07-01,72546.0390625,72998.8857482834,72455.46972534333,72908.31641112673,13382882
2021-07-02,72455.484375,72817.761796875,72364.91501953125,72455.484375,8753097
2021-07-05,72817.765625,73180.0430659204,72455.4881840796,72546.0575443097,8330969
2021-07-06,73542.296875,73542.296875,72908.31155711206,72998.88088823891,12131651
2021-07-07,73180.046875,73632.89369972154,72727.20005027846,73542.32433477722,15992202
2021-07-08,72364.9296875,73542.33154724656,72364.9296875,73451.7621734199,16660998
2021-07-09,71912.0625,72274.3398929471,71549.7851070529,72093.20119647354,22720577
2021-07-12,72183.796875,72455.50501882058,72002.65811245295,72364.93563754705,9768108
2021-07-13,72274.3515625,72636.6290139411,72274.3515625,72455.49028822055,9863450
2021-07-14,72002.6328125,72093.20216194968,71640.35541470126,71912.06346305032,11575636
2021-07-15,72998.90625,72998.90625,72002.64326147642,72274.35134925558,13766279
2021-07-16,72274.3515625,72546.05965108082,72002.64347391918,72546.05965108082,10859399
2021-07-19,71549.7734375,71730.91210443038,71368.63477056962,71640.34277096519,13155414
2021-07-20,71549.7734375,71549.7734375,71006.35743670886,71096.92677017405,12456646
2021-07-21,71096.9375,71640.35358280255,71096.9375,71549.78423566879,12355296
2021-07-22,72183.796875,72274.36625627353,71459.24182481179,71549.81120608532,12618790
2021-07-23,71821.4921875,72364.90826962485,71730.9228404792,72183.76957558324,9098910
2021-07-26,71368.65625,72002.64177506346,71368.65625,71912.0724143401,10040975
2021-07-27,71096.9375,71912.06162420382,71096.9375,71730.9229299363,11427693
2021-07-28,71730.9140625,71730.9140625,70734.6513671875,70915.7900390625,12743417
2021-07-29,71549.7734375,71912.05077136075,71368.63477056962,71368.63477056962,14360453
2021-07-30,71096.9375,71459.21488853503,71096.9375,71459.21488853503,13823411
2021-08-02,71821.4921875,72002.63088154161,71278.07610537516,71730.9228404792,11739124
2021-08-03,73723.4453125,73723.4453125,71821.48910664926,71912.058449785,24339360
2021-08-04,75081.9921875,75263.13089000301,74085.72932373342,74448.00672873945,25642368
2021-08-05,74357.4375,75444.26971680876,74266.86814859927,75444.26971680876,18485469
2021-08-06,73814.0234375,74719.71697661043,73632.88472967791,74176.30085314417,13342623
2021-08-09,73814.0234375,74538.57826878835,73270.60731403374,73814.0234375,15522581
2021-08-10,72636.625,74629.15087281796,72546.05564214464,74538.5815149626,20362639
2021-08-11,71096.9375,72274.33901273886,71096.9375,72093.20031847134,30241137
2021-08-12,69738.4140625,70825.24648944805,69647.84469358767,69828.98343141234,42365223
2021-08-13,67383.6171875,68832.72723454301,67111.90905367942,68651.58847866263,61270643
2021-08-17,67202.4609375,68017.58512676887,67021.32222877358,67021.32222877358,30944847
2021-08-18,66930.7578125,67564.74333981732,66206.20292413735,66930.7578125,29192631
2021-08-19,66206.1953125,67383.59687072503,66206.1953125,66568.47271503077,22166298
2021-08-20,65843.9140625,66930.74620658529,65662.77537181912,66568.46882522352,22364803
2021-08-23,66387.3359375,67021.32141030014,66115.6278777285,66387.3359375,19384648
2021-08-24,68470.4296875,68560.99903893849,66930.75071304564,66930.75071304564,21016913
2021-08-25,68561.015625,69376.1399851387,67836.46063821003,69013.86249174373,22319664
2021-08-26,67564.7265625,69013.83597939009,67564.7265625,68923.26664083445,16671494
2021-08-27,67293.0234375,67927.00885346568,66840.17671181023,67293.0234375,15172748
2021-08-30,67564.7265625,68379.85060950067,67202.44920827748,68289.28127094504,12686999
2021-08-31,69466.6796875,69466.6796875,67293.01565555736,67836.43166354303,24630370
2021-09-01,69557.2578125,69828.96585083008,68742.13369750977,69466.68846638997,16114775
2021-09-02,68832.71875,69557.27368421052,68561.01064967105,69557.27368421052,15347486
2021-09-03,69376.1328125,69466.70217648499,68832.71662859009,69194.99408453003,12096419
2021-09-06,70010.109375,70281.8174320828,69376.12390847347,69557.26261319534,12861180
2021-09-07,68923.265625,69828.95899720762,68742.12695055848,69828.95899720762,13239401
2021-09-08,69104.421875,69194.99123525557,68470.43635321101,68832.71379423329,11798147
2021-09-09,68198.7265625,69376.12821630147,67927.01848854581,69194.98950033201,17600770
2021-09-10,68198.7265625,68470.43463645419,67745.87977257636,68198.7265625,10103212
2021-09-13,69104.421875,69104.421875,68017.58955193315,68108.15891218872,11397775
2021-09-14,69376.1328125,70372.39581633486,69376.1328125,69828.97963242493,18167057
2021-09-15,69738.4140625,70100.69153814936,69194.99784902598,70100.69153814936,12829128
2021-09-16,68923.265625,70100.66700886992,68923.265625,70010.09767164914,13067622
2021-09-17,69919.5390625,69919.5390625,68742.13749797604,69104.41490244494,16289502
2021-09-23,70100.6796875,70281.81839470284,69557.26356589147,70191.24904110142,17055590
2021-09-24,70010.109375,70372.38678444372,69828.97067027814,70281.8174320828,12247274
2021-09-27,70372.390625,70372.390625,69738.40512387388,70010.11319578507,11699798
2021-09-28,69104.421875,70462.96227883355,69013.85251474443,70372.39291857799,15406382
2021-09-29,67430.9296875,68522.92854883603,67157.92997216599,68067.92902327936,23992458
2021-09-30,67430.9296875,68067.92902327936,67066.93006705465,67612.92949772267,19919361
2021-10-01,66611.921875,67339.92102117486,66338.92219518442,67248.921127903,15803395
2021-10-05,65701.9375,66429.93680747923,64973.93819252078,66429.93680747923,24013921
2021-10-06,64882.92578125,66247.92421984572,64791.92588534362,66065.92442803296,18956962
2021-10-07,65155.9296875,65610.92919649092,64882.929982105445,65155.9296875,13683532
2021-10-08,65064.921875,65883.92089160839,65064.921875,65792.92100087412,14043287
2021-10-12,62789.9140625,64518.91169610507,62516.914436141305,64336.911945199274,31001484
2021-10-13,62607.94921875,63335.948628270344,62152.949587799776,62516.949292559955,24172015
2021-10-14,63153.94140625,63517.94106853386,62607.94191282421,62789.94174396614,19520641
2021-10-15,63790.9296875,64609.92878477176,63699.92978780314,63881.929587196864,18051612
2021-10-18,63881.921875,63972.92176371083,62971.92298789174,63881.921875,13486391
2021-10-19,64245.94140625,64609.94107427407,64063.941572237956,64427.94124026204,9507991
2021-10-20,63972.9296875,64609.92898737553,63881.92978751778,64336.92928742887,10151638
2021-10-21,63881.921875,64245.92142984331,63699.922097578354,63972.92176371083,10891094
2021-10-22,64063.93359375,64336.93331076882,63699.933971058235,63699.933971058235,8395448
2021-10-25,63881.921875,64245.92142984331,63244.92265402422,63608.92220886752,10029621
2021-10-26,64700.93359375,65064.93322015647,64063.93424753868,64245.934060741914,10528252
2021-10-27,63790.9296875,64609.92878477176,63699.92978780314,64609.92878477176,10295316
2021-10-28,64336.9296875,65701.92819572137,63244.93088092292,63244.93088092292,20644902
2021-10-29,63517.9296875,65155.92787428367,63426.929788234236,64791.92827722063,17016151
2021-11-01,63608.93359375,64245.932928737486,63608.93359375,63881.933308744636,11503729
2021-11-02,65064.921875,65701.92111013985,64336.92274912587,64427.92263986014,16812570
2021-11-03,64063.93359375,65246.93236749822,63790.93387673118,65246.93236749822,12770428
2021-11-04,64245.94140625,65155.9405763102,64154.941489243975,64791.94090828612,11818987
2021-11-05,63881.921875,65155.92031695157,63881.921875,65155.92031695157,12667743
2021-11-08,64245.94140625,64245.94140625,63517.94207020184,64063.941572237956,11121981
2021-11-09,64154.92578125,64609.92525487589,63790.92620234929,63972.925991799646,11159589
2021-11-10,63881.921875,64518.921095975784,63881.921875,63972.92176371083,9422009
2021-11-11,63608.93359375,63699.933498748214,63335.933878755364,63608.93359375,11489122
2021-11-12,64245.94140625,64518.941157268055,63608.94198720786,63881.94173822592,10087450
2021-11-15,64973.92578125,65428.925261510856,64518.926300989144,65246.92546940652,12420710
2021-11-16,64882.92578125,65519.92505259467,64882.92578125,65064.92557306276,10919239
2021-11-17,64336.9296875,65155.92879243282,64245.929786951914,64882.929090788544,11027606
2021-11-18,63881.921875,64609.920984686614,63881.921875,64336.92131855414,10144957
2021-11-19,64791.921875,64973.921655547754,63790.92308198736,64063.92275280899,11954728
2021-11-22,68158.9140625,68431.91371829105,66429.91624248998,66702.91589828103,27506623
2021-11-23,68522.9296875,69159.92903386454,67794.93043451196,69159.92903386454,22029195
2021-11-24,68067.9296875,69341.92837149065,67430.93034550468,69159.92855949198,15652305
2021-11-25,67066.9140625,68340.91243003731,66975.91417910448,68340.91243003731,12559258
2021-11-26,65792.9296875,67430.92793698133,65519.92997925312,66884.92852048755,13002242
2021-11-29,65792.9296875,66429.92900674274,64973.930562759335,65246.930271006226,16682559
2021-11-30,64882.92578125,67248.92307481592,64154.92661399895,66611.92380347125,30364841
2021-12-01,67703.9453125,68067.94501848119,65155.94737063172,65519.94707661291,21954856
2021-12-02,68977.921875,68977.921875,67157.92393634564,67248.92383327837,23652940
2021-12-03,68795.9296875,69159.92931547618,67430.93108258929,68795.9296875,18330240
2021-12-06,69432.9375,69796.937172346,68158.93864678899,68340.938482962,16391250
2021-12-07,70433.9140625,70706.91372940892,68795.91606104652,69250.9155058947,19232453
2021-12-08,70433.9140625,71525.91273013566,70160.91439559108,71252.91306322675,21558340
2021-12-09,71161.9296875,71161.9296875,70069.9307664642,70433.93040680946,21604528
2021-12-10,69978.921875,70615.92116384915,69887.92197659297,70433.92136703512,9155219
2021-12-13,69887.9296875,71252.92831420898,69614.9299621582,70251.92932128906,15038750
2021-12-14,70069.921875,70251.92167207792,69341.92268668831,69614.9223823052,10976660
2021-12-15,70615.9140625,70615.9140625,69432.91550217461,69523.91539143042,9584939
2021-12-16,70797.9296875,71434.92905486825,70433.93004900386,71434.92905486825,11996128
2021-12-17,70979.9140625,70979.9140625,69887.91538461538,69887.91538461538,13108479
2021-12-20,70160.90625,70797.90539883269,69887.906614786,70615.90564202335,11264375
2021-12-21,71070.9140625,71252.91384242957,70524.91472271127,70888.91428257042,14245298
2021-12-22,72253.9140625,72253.9140625,71707.91471190176,71798.91460366813,17105892
2021-12-23,72708.921875,72799.92177722152,72162.92246167084,72617.92197277847,13577498
2021-12-24,73254.90625,73527.90590062112,72981.90659937888,72981.90659937888,12086380
2021-12-27,72981.921875,73345.92148534913,72617.92226465087,73345.92148534913,10783368
2021-12-28,73072.9296875,73163.92959993774,72526.9302128736,72981.92977506226,18226325
2021-12-29,72031.75,73311.5019035533,71757.51744923858,73311.5019035533,19794795
2021-12-30,71574.6875,72671.61757662834,71391.86582056194,72123.15253831417,14236700
2022-01-04,71940.3359375,72397.39016836087,71574.6925528113,72031.74678367218,12427416
2022-01-05,70751.9921875,72214.56566941214,69837.88376130491,72031.74398417312,25470640
2022-01-06,70294.9296875,70934.80551040312,70020.69719197009,70112.10802381339,12931954
2022-01-07,71574.6875,71666.09833971903,70751.98994252873,71391.86582056194,15163757
2022-01-10,71300.4609375,71391.87178485577,70477.76331129808,71391.87178485577,9947422
2022-01-11,72123.1484375,72214.55927202155,71300.45092680608,71666.09426489226,13221123
2022-01-12,72123.1484375,72763.02427915082,71848.91593393536,72671.61344462927,11000502
2022-01-13,71209.046875,72488.79868019898,71209.046875,72488.79868019898,13889401
2022-01-14,70660.59375,71391.88061934023,70477.77203266494,71026.23718467011,10096725
2022-01-17,70843.40625,71117.63879032258,70294.94116935483,70934.81709677419,8785122
2022-01-18,70386.359375,71117.64622564935,70020.71594967533,70934.82451298702,9592788
2022-01-19,69746.484375,70294.94952080603,69563.66265973133,69929.30609026867,10598290
2022-01-20,69929.3046875,70112.1263991013,69380.83955269608,69655.07212009803,9708168
2022-01-21,69106.6015625,69289.42325975529,68283.90392485118,69289.42325975529,15774888
2022-01-24,68649.5390625,69289.4149259321,68283.89571196737,68923.77157539947,13691134
2022-01-25,67644.03125,68558.1397804054,66912.74442567567,68375.31807432433,17766704
2022-01-26,67644.03125,67644.03125,67644.03125,67644.03125,0
2022-01-27,65175.9296875,67644.02239656381,65175.9296875,67461.20071441094,22274777
2022-01-28,67004.1484375,67369.79181232947,65084.52071964529,65175.93156335266,21367447
2022-02-03,67004.1484375,68466.72193681788,67004.1484375,68466.72193681788,17744721
2022-02-04,67644.03125,68192.49636824324,67095.56613175676,67918.26380912162,12730034
2022-02-07,66729.9140625,67278.37910958905,66181.44901541097,67186.96826840754,14240838
2022-02-08,66729.9140625,66729.9140625,66729.9140625,66729.9140625,0
2022-02-09,66729.9140625,66729.9140625,66729.9140625,66729.9140625,0
2022-02-10,68923.7734375,69289.41679791115,68283.8975567805,69106.59511770557,17746033
2022-02-11,68466.7109375,69015.17591163218,68192.4784504339,68558.12176652203,12205407
2022-02-14,67369.7890625,68101.07578231004,66821.32402264247,68009.66494233378,13993255
2022-02-15,67369.7890625,67826.84326238127,66821.32402264247,67735.43242240502,9320365
2022-02-16,68375.3203125,68466.73116853274,67826.85517630348,68192.49860043448,10767386
2022-02-17,68558.1484375,69106.613625,68101.09411458333,68558.1484375,13605382
2022-02-18,67918.25,68375.30417227455,67369.78499327053,68192.48250336474,10122226
2022-02-21,67918.25,67918.25,67918.25,67918.25,0
2022-02-22,67918.25,67918.25,67918.25,67918.25,0
2022-02-23,67918.25,67918.25,67918.25,67918.25,0
2022-02-24,65358.75,66090.03671328671,65175.92832167832,66090.03671328671,15759283
2022-02-25,65724.3984375,66364.2743610918,65724.3984375,65907.2201299548,13168484
2022-02-28,65724.3984375,65724.3984375,65724.3984375,65724.3984375,0
2022-03-02,65541.578125,66181.45406206416,65358.75642869595,66090.04321391214,12481430
2022-03-03,66638.5078125,66821.32950745885,65998.63188014404,66090.04272762345,13232638
2022-03-04,66638.5078125,66638.5078125,66638.5078125,66638.5078125,0
2022-03-07,64079.0,64536.05420827389,63896.17831669044,63987.58915834522,18617138
2022-03-08,63530.5390625,63987.59330035971,62799.25228192446,62890.6631294964,15828269
2022-03-10,63530.5390625,63530.5390625,63530.5390625,63530.5390625,0
2022-03-11,63987.6015625,64627.477578125,63713.368984374996,64444.655859375,15787655
2022-03-14,64170.41015625,64170.41015625,63621.945112179485,63987.588474893164,9040993
2022-03-15,64170.41015625,64170.41015625,64170.41015625,64170.41015625,0
2022-03-16,64353.23828125,64444.64913108132,63713.362332430755,64170.416581587364,10175750
2022-03-17,64353.23828125,64353.23828125001,64353.23828125001,64353.23828125001,0
2022-03-18,64627.4765625,64810.29827837695,64170.42227280764,64536.06570456153,14410038
2022-03-21,63896.18359375,64901.70293499642,63896.18359375,64810.2920857922,11169002
2022-03-22,64261.828125,64444.64982663585,63896.18472172831,63896.18472172831,9402666
2022-03-23,64444.64453125,65084.52043439716,64261.822844636525,64536.05537455674,12398025
2022-03-24,63804.7734375,64261.827688484955,63621.951737106014,63621.951737106014,37943357
2022-03-25,63804.7734375,64170.416838287965,63621.951737106014,64079.00598809097,12986010
2022-03-28,63713.37109375,63896.19281855272,63256.31678174318,63530.54936894727,12619289
2022-03-29,64170.41015625,64261.82099692842,63804.76679353633,63987.588474893164,13686208
2022-03-30,64226.45703125,64777.75709160408,64134.57368785765,64593.990404819386,12670187
2022-03-31,63950.81640625,64502.11654768319,63950.81640625,64226.4664769666,12510366
2022-04-01,63491.390625,63858.92400054269,63399.50728111433,63858.92400054269,15916846
2022-04-04,63675.1640625,63675.16406250001,63031.980587121216,63307.63064799784,11107905
2022-04-05,63583.27734375,63950.81073880058,63491.39399498736,63767.044041275294,8467248
2022-04-06,62940.08984375,63215.73987226278,62940.08984375,63031.973186587595,15517308
2022-04-07,62480.671875,62940.08857996323,62480.671875,62940.08857996323,20683327
2022-04-08,62296.91015625,62756.32689781526,62205.02680793694,62572.56020118915,15453191
2022-04-11,62388.7890625,62572.55574604197,61929.37235364507,62296.90572072902,12263735
2022-04-12,61561.84765625,62205.03113922575,61561.84765625,62113.14778451493,13924389
2022-04-13,63123.8515625,63399.50156932314,61745.60152838428,61837.484863991995,17378619
2022-04-14,62021.2734375,63123.87385416667,62021.2734375,63123.87385416667,16409494
2022-04-15,61194.32421875,61837.50780663476,61102.44084905218,61745.62443693694,13176415
2022-04-18,61286.19140625,61653.72478799662,60734.89133363006,61102.424715376685,10119203
2022-04-19,61837.50390625,62480.68745356612,61561.85381454309,61653.73717844539,12959434
2022-04-20,61929.37890625,61929.37890625,61102.42874281343,61561.84550027819,16693293
2022-04-21,62205.03125,62756.33137924668,62021.26454025111,62113.147895125556,12847448
2022-04-22,61561.84765625,61837.49772038246,61286.19759211754,61745.614365671645,11791478
2022-04-25,60918.66796875,61286.20141049208,60918.66796875,61102.43468962104,11016474
2022-04-26,60734.89453125,61286.19463289523,60734.89453125,61010.544582072616,12946923
2022-04-27,59724.17578125,60183.59251802885,59632.29243389423,60091.70917067308,18122084
2022-04-28,59540.4140625,60183.597547743055,59264.763997395836,60091.714192708336,16895527
2022-04-29,61929.37890625,62113.14560923591,59724.178470419145,59816.061821912095,26190390
2022-05-02,61837.50390625,62113.153997956906,61102.436995031574,61194.320358933874,14106184
2022-05-03,62021.2734375,62848.223750000005,61837.50670138889,61929.390069444446,14168875
2022-05-04,62388.7890625,62848.20577135494,62021.255695416054,62480.67240427099,11505248
2022-05-06,61102.43359375,61653.73374647556,61102.43359375,61561.85038768797,14356156
2022-05-10,60367.3671875,60918.66734446347,59999.833749524354,60551.13390648783,17235605
2022-05-11,60367.3671875,60918.66734446347,59907.95039003044,60183.60046851217,12330920
2022-05-12,59632.30078125,60183.60094255586,59632.30078125,59907.95086190293,16414188
2022-05-13,61102.43359375,61286.200311325185,59907.94992951128,59999.83328829887,14551536
2022-05-16,60918.66796875,61929.38493354073,60734.90124787896,61653.73485223416,11937555
2022-05-17,62113.140625,62388.79065735947,61194.30718380178,61194.30718380178,15680447
2022-05-18,62572.5703125,63123.87049146476,62113.15349669604,62756.337038821584,16486319
2022-05-19,62021.2734375,62113.156805555554,61102.43975694445,61102.43975694445,17073727
2022-05-20,62480.671875,62848.205238970586,62205.02185202206,62296.9051930147,12109671
2022-05-23,62388.7890625,63215.73913843888,62113.139037187044,63215.73913843888,13684088
2022-05-24,61102.43359375,62205.033899201124,61102.43359375,62021.26718162594,15482576
2022-05-25,61010.546875,61653.730351091865,60551.13010636295,61286.19693618223,15150490
2022-05-26,60551.1328125,61745.61646433991,60183.59938116465,60918.66624383536,15970890
2022-05-27,61102.43359375,61469.96702890038,60826.783517387215,61286.200311325185,11405555
2022-05-30,62205.03125,62296.914604874444,61469.96441100443,62021.26454025111,14255484
2022-05-31,61929.37890625,62021.26225774296,61286.195445799334,62021.26225774296,24365002
2022-06-02,61286.19140625,61561.84144255997,61010.54136994003,61194.308060813346,14959443
2022-06-03,61378.078125,61837.49487743263,61378.078125,61745.61152694611,8222883
2022-06-07,60183.59765625,61010.54785305343,60091.714301049615,60826.78114265267,19355755
2022-06-08,59999.83203125,60367.36545870023,59999.83203125,60091.715388112556,12483180
2022-06-09,59907.94921875,59907.94921875,59264.76571486772,59816.06586105253,25790725
2022-06-10,58621.578125,59172.878232758616,58621.578125,58805.3448275862,22193552
2022-06-13,57059.56640625,57702.74992451691,57059.56640625,57335.21648550725,22157816
2022-06-14,56875.79296875,57151.443015448305,56140.72617755452,56232.609526453954,24606419
2022-06-15,55773.19921875,56508.266094779654,55313.782421231466,56324.49937577224,26811224
2022-06-16,55956.96484375,56783.91506311576,55589.43141292077,56324.49827457922,23394895
2022-06-17,54946.23828125,55038.12162285744,54578.704914820235,54578.704914820235,29053450
2022-06-20,53935.52734375,55038.12756202087,53384.22723461456,54946.24421049829,34111306
2022-06-21,53751.76171875,54394.94519230769,53476.11165865384,53935.52842548077,25148109
2022-06-22,52924.796875,54303.04679361979,52924.796875,54211.163465711805,23334687
2022-06-23,52741.0390625,53292.33912238676,52189.73900261324,53016.68909244338,28338608
2022-06-24,53659.87890625,54303.06238629067,53016.695426209335,53200.46213479238,23256103
2022-06-27,54027.40625,55038.12303358843,53567.98953018707,54211.17293792517,18122236
2022-06-28,54578.71484375,54670.59820207281,53935.53133549032,54394.94812710438,13540538
2022-06-29,53618.203125,54357.7645474138,53618.203125,54080.42901400862,14677138
2022-06-30,52693.75,53248.42105263158,52693.75,52878.6403508772,18915142
2022-07-01,51954.203125,53155.99074177046,51676.86752112989,52601.31953403025,24982097
2022-07-04,52786.203125,53063.53869308231,51491.97047394921,51861.75123139229,17807126
2022-07-05,52878.6484375,53803.10033326049,52878.6484375,53248.429195804194,14216539
2022-07-06,52139.08203125,52971.08865940825,52139.08203125,52971.08865940825,16820461
2022-07-07,53803.09375,54265.319641323025,52046.635362972505,52139.08054123711,21322833
2022-07-08,54265.328125,54819.99928130324,53803.102161413975,54172.882932282795,15339271
2022-07-11,54357.76953125,55097.33102147109,54265.32434497236,54819.99546263818,13042624
2022-07-12,53710.65234375,54265.323452291304,53710.65234375,54172.87826753442,9336061
2022-07-13,53618.203125,54172.87419181035,53618.203125,53895.538658405174,10841315
2022-07-14,53155.98046875,53803.09675271739,53063.53528532609,53155.98046875,15067012
2022-07-15,55467.109375,55467.109375,53710.65091145834,53987.98645833334,18685583
2022-07-18,57223.56640625,57316.01158622779,55929.333886560984,56021.77906653877,20832517
2022-07-19,56299.125,56853.79618226601,55652.00862068965,56761.350985221674,15248261
2022-07-20,55929.33984375,57408.46288094008,55929.33984375,57131.127311466946,16782238
2022-07-21,57131.12109375,57223.56627351335,56114.22411635316,56484.00483540655,12291374
2022-07-22,56668.89453125,57500.901139376016,56576.44935256933,57131.120424653345,10261310
2022-07-25,56484.01171875,57223.57324698241,56206.676145662845,56299.1213366919,9193681
2022-07-26,57038.68359375,57223.573978170585,56206.67686385738,56206.67686385738,6597211
2022-07-27,57131.12109375,57223.56627351335,56576.4500151699,56668.895194933255,7320997
2022-07-28,57223.56640625,57870.68266609451,56946.23086631664,57593.34712616115,10745302
2022-07-29,56761.33984375,57870.68199053338,56668.89466485138,57685.79163273615,15093120
2022-08-01,56668.89453125,57038.67524597267,55744.44274444331,56391.55899520799,13154816
2022-08-02,57038.68359375,57223.573978170585,56391.56724827796,56576.45763269854,13614895
2022-08-03,56668.89453125,56946.230067292,56391.55899520799,56946.230067292,10053861
2022-08-04,56853.7890625,57131.12461890244,56576.45350609756,57038.67943343496,9125439
2022-08-05,56853.7890625,57223.569804369916,56576.45350609756,57038.67943343496,9567620
2022-08-08,56206.671875,56761.34297902961,56021.78150699013,56761.34297902961,11313150
2022-08-09,55467.109375,56114.22565104167,55097.32864583334,56021.78046875,18251170
2022-08-10,54635.1015625,54727.5467428088,54172.87566095601,54450.211201882405,18084349
2022-08-11,55374.6640625,55467.10924457429,54819.992970054256,55097.32851627713,15141941
2022-08-12,55652.00390625,56114.2298523152,54912.44239254568,55004.887581758725,10786658
2022-08-16,56391.56640625,56946.23755122951,55744.45007044057,55929.34045210041,15036727
2022-08-17,55836.890625,56576.45209023179,55744.44544184602,56484.00690707781,9061518
2022-08-18,56853.7890625,57223.569804369916,55467.11128048781,55744.446836890245,16372754
2022-08-19,56299.125,56946.24137931034,56021.78940886699,56761.350985221674,6923679
2022-08-22,55467.109375,55836.89010416667,55282.21901041667,55744.444921875,8259865
2022-08-23,54635.1015625,55097.32746404399,54542.6563821912,54542.6563821912,9041629
2022-08-24,54542.66796875,55004.893968485165,54542.66796875,54727.558368644066,8888486
2022-08-25,55189.77734375,55189.77734375,54542.661026486596,54727.551402847566,5767902
2022-08-26,55467.109375,56299.116015625004,55374.66419270834,55744.444921875,9499995
2022-08-29,54172.87890625,54450.21446379053,54172.87890625,54265.324092096846,9841329
2022-08-30,54357.76953125,54542.65990380527,53895.54359986182,54265.32434497236,9690044
2022-08-31,55189.77734375,55374.66772011097,53803.09952104271,53803.09952104271,14203512
2022-09-01,53987.9921875,54450.21814800942,53895.54699539812,54265.32776380565,14905777
2022-09-02,53155.98046875,54172.87748641305,53155.98046875,53895.54193614131,15040310
2022-09-05,52786.203125,53433.31945052539,52508.867556917685,53063.53869308231,11425977
2022-09-06,52786.203125,53248.429071803854,52601.312746278454,52878.64831436077,7503086
2022-09-07,51769.30859375,52416.42495117187,51676.86339983259,52416.42495117187,17384854
2022-09-08,51399.52734375,52139.088888264385,51399.52734375,51954.19850213579,18000016
2022-09-13,53710.65234375,54080.43308277754,52508.8649419105,52693.75531142427,17166581
2022-09-14,52508.86328125,52878.64400858275,51861.74700841769,51954.19219025088,12524961
2022-09-15,51769.30859375,52786.20572684152,51769.30859375,52693.76053292411,11664819
2022-09-16,51954.203125,52139.093527580066,51307.08671596975,51399.53191725978,13456503
2022-09-19,52139.08203125,52693.75311668883,51769.30130762412,52046.63685034353,12278653
